property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_to_room_ratio
flat,antriksh heights,sector 84,0.85,4927.0,1725.1877410188756,Super Built up area 1725(160.26 sq.m.),3.0,3.0,3+,10.0,North,Relatively New,1725.0,,,1.0,0.0,0.0,0.0,0.0,1,52,575.0625803396252
house,rattan vihar rajendra park,dwarka expressway,0.85,14167.0,600.0,Plot area 600(55.74 sq.m.),1.0,5.0,3+,4.0,,New Property,,600.0,,0.0,0.0,0.0,0.0,0.0,1,0,600.0
house,independent,sector 14,4.15,18444.0,2250.0,Plot area 250(209.03 sq.m.),5.0,4.0,2,2.0,North-West,Old Property,,2250.0,,0.0,0.0,0.0,0.0,0.0,0,51,450.0
house,independent,sector 3,0.6,6000.0,1000.0,Built Up area: 1000 (92.9 sq.m.),1.0,1.0,0,1.0,,Undefined,,1000.0,,0.0,0.0,0.0,0.0,0.0,1,0,1000.0
flat,paras irene,sector 70a,1.3,9219.0,1410.1312506779475,Super Built up area 1420(131.92 sq.m.)Carpet area: 1410 sq.ft. (130.99 sq.m.),2.0,2.0,3,19.0,,Moderately Old,1420.0,,1410.0,0.0,0.0,0.0,0.0,0.0,0,49,705.0656253389737
house,eros rosewood city,sector 49,3.75,22046.0,1701.0,Plot area 189(158.03 sq.m.),3.0,3.0,1,2.0,South,Old Property,,1701.0,,0.0,0.0,0.0,1.0,0.0,0,6,567.0
house,arjun marg/ sector- 26 phase- 1/ golf course road,sector 26,31.5,35000.0,9000.0,Plot area 1000(836.13 sq.m.),7.0,9.0,3+,3.0,North-East,Moderately Old,,9000.0,,1.0,1.0,1.0,1.0,0.0,2,74,1285.7142857142858
flat,tulip violet,sector 69,1.31,8517.0,1538.100270048139,Super Built up area 1538(142.88 sq.m.),3.0,3.0,2,12.0,East,Relatively New,1538.0,,,0.0,0.0,0.0,1.0,0.0,0,174,512.7000900160464
flat,ireo skyon,sector 60,2.65,13125.0,2019.047619047619,Super Built up area 2045(189.99 sq.m.)Built Up area: 2037 sq.ft. (189.24 sq.m.)Carpet area: 2019 sq.ft. (187.57 sq.m.),3.0,4.0,3+,7.0,North-East,Moderately Old,2045.0,2037.0,2019.0,0.0,1.0,0.0,0.0,0.0,0,152,673.015873015873
flat,orchid petals,sector 49,2.55,12318.0,2070.141256697516,Super Built up area 2070(192.31 sq.m.)Built Up area: 2060 sq.ft. (191.38 sq.m.)Carpet area: 1760 sq.ft. (163.51 sq.m.),3.0,4.0,3,8.0,East,Relatively New,2070.0,2060.0,1760.0,1.0,0.0,0.0,0.0,0.0,0,49,690.0470855658386
flat,dlf belvedere towers,sector 25,3.4,13765.0,2470.0326916091535,Carpet area: 2470 (229.47 sq.m.),4.0,4.0,3,1.0,South-East,Old Property,,,2470.0,0.0,1.0,0.0,0.0,0.0,1,26,617.5081729022884
flat,siddhartha apartment,sector 95,0.72,3664.0,1965.065502183406,Super Built up area 1965(182.55 sq.m.)Built Up area: 1800 sq.ft. (167.23 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,3.0,2,4.0,East,Relatively New,1965.0,1800.0,1600.0,0.0,0.0,0.0,0.0,1.0,1,21,655.0218340611353
flat,puri emerald bay,sector 104,2.25,10465.0,2150.023889154324,Super Built up area 2450(227.61 sq.m.)Carpet area: 2150 sq.ft. (199.74 sq.m.),3.0,4.0,3+,4.0,North,Relatively New,2450.0,,2150.0,0.0,1.0,0.0,0.0,0.0,0,159,716.674629718108
house,sector 14 rwa,sector 14,6.5,26000.0,2500.0,Plot area 2500(232.26 sq.m.),5.0,5.0,0,4.0,,Moderately Old,,2500.0,,0.0,0.0,0.0,0.0,0.0,1,0,500.0
flat,allure homes,sector 12,0.72,7272.0,990.0990099009902,Carpet area: 990 (91.97 sq.m.),2.0,2.0,1,2.0,,Relatively New,,,990.0,0.0,0.0,0.0,0.0,1.0,0,16,495.0495049504951
flat,puri emerald bay,sector 104,1.8,8823.0,2040.1224073444407,Super Built up area 1700(157.94 sq.m.),2.0,3.0,3,23.0,,New Property,1700.0,,,0.0,1.0,0.0,0.0,0.0,1,36,1020.0612036722204
house,independent,sector 105,1.3,11556.0,1125.0,Plot area 1125(104.52 sq.m.),3.0,3.0,1,2.0,North,Moderately Old,,1125.0,,0.0,0.0,0.0,0.0,0.0,1,16,375.0
house,independent,sector 24,4.5,33333.0,1350.0,Plot area 163(136.29 sq.m.)Built Up area: 160 sq.yards (133.78 sq.m.)Carpet area: 150 sq.yards (125.42 sq.m.),2.0,8.0,3+,4.0,East,Relatively New,,160.0,150.0,0.0,1.0,1.0,0.0,0.0,0,56,675.0
flat,raheja revanta,sector 78,4.75,16885.0,2813.1477642878294,Built Up area: 2813 (261.34 sq.m.),3.0,3.0,2,31.0,,Under Construction,,2813.0,,0.0,1.0,0.0,0.0,0.0,1,100,937.7159214292765
flat,ats triumph,sector 104,2.65,8412.0,3150.2615311459817,Super Built up area 3150(292.64 sq.m.),4.0,4.0,3+,10.0,North-East,Relatively New,3150.0,,,0.0,1.0,0.0,0.0,0.0,1,174,787.5653827864954
flat,not applicable,sector 4,0.42,5600.0,750.0,Carpet area: 750 (69.68 sq.m.),2.0,2.0,1,3.0,,Relatively New,,,750.0,0.0,0.0,0.0,0.0,0.0,0,26,375.0
flat,supertech araville,sector 79,0.78,6024.0,1294.820717131474,Super Built up area 1295(120.31 sq.m.),2.0,2.0,3+,0.0,,New Property,1295.0,,,0.0,0.0,0.0,0.0,1.0,1,74,647.410358565737
flat,emaar mgf emerald floors premier,sector 65,2.8,14177.0,1975.0299781335968,Carpet area: 1975 (183.48 sq.m.),4.0,4.0,3,2.0,South,Relatively New,,,1975.0,1.0,1.0,0.0,0.0,0.0,0,108,493.7574945333992
flat,raheja atharva,sector 109,2.2,9490.0,2318.2297154899893,Carpet area: 2318 (215.35 sq.m.),3.0,3.0,2,7.0,North,Moderately Old,,,2318.0,0.0,1.0,0.0,0.0,0.0,0,111,772.7432384966631
flat,dlf new town heights,sector 90,1.25,6476.0,1930.203829524398,Super Built up area 1930(179.3 sq.m.)Built Up area: 1929 sq.ft. (179.21 sq.m.)Carpet area: 1928 sq.ft. (179.12 sq.m.),3.0,3.0,3+,6.0,West,Relatively New,1930.0,1929.0,1928.0,0.0,1.0,0.0,1.0,0.0,1,136,643.4012765081327
flat,ats kocoon,sector 109,1.7,9742.0,1745.0215561486348,Super Built up area 1745(162.12 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.),3.0,3.0,3,22.0,East,Relatively New,1745.0,1550.0,,0.0,0.0,0.0,0.0,0.0,1,74,581.673852049545
flat,bestech park view sanskruti,sector 92,1.83,7870.0,2325.2858958068614,Super Built up area 2325(216 sq.m.),4.0,3.0,3,8.0,East,New Property,2325.0,,,0.0,1.0,0.0,0.0,0.0,1,128,581.3214739517153
flat,ramprasta awho,sector 95,0.92,5257.0,1750.0475556400988,Built Up area: 1750 (162.58 sq.m.)Carpet area: 1600 sq.ft. (148.64 sq.m.),3.0,3.0,3+,13.0,North-East,Undefined,,1750.0,1600.0,0.0,0.0,0.0,0.0,0.0,1,0,583.3491852133662
house,independent,sector 28,1.45,8002.0,1812.0,Built Up area: 1800 (167.23 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),3.0,2.0,1,1.0,North,Relatively New,,1800.0,900.0,0.0,0.0,0.0,0.0,0.0,1,0,604.0
flat,sobha city,sector 108,2.4,17378.0,1381.056508228795,Super Built up area 1381(128.3 sq.m.),2.0,2.0,2,14.0,,New Property,1381.0,,,0.0,0.0,0.0,0.0,0.0,0,113,690.5282541143976
flat,lotus elise,sector 99,0.95,6551.0,1450.160280873149,Carpet area: 1450 (134.71 sq.m.),2.0,3.0,3,7.0,,Relatively New,,,1450.0,0.0,1.0,0.0,0.0,0.0,1,0,725.0801404365745
flat,ss the leaf,sector 85,2.0,8305.0,2408.187838651415,Super Built up area 2408(223.71 sq.m.),3.0,4.0,3,8.0,East,Relatively New,2408.0,,,0.0,1.0,0.0,0.0,0.0,1,21,802.7292795504717
house,unitech uniworld resorts,sector 33,8.0,17778.0,4500.0,Built Up area: 500 (418.06 sq.m.),6.0,5.0,3+,4.0,,Undefined,,500.0,,0.0,0.0,0.0,0.0,0.0,1,0,750.0
flat,takshila heights sector 37 c,new,0.67,5583.0,1200.071646068422,Super Built up area 1200(111.48 sq.m.),2.0,2.0,2,3.0,,Relatively New,1200.0,,,0.0,0.0,0.0,0.0,0.0,1,23,600.035823034211
flat,dlf the crest,sector 54,11.0,35222.0,3123.048094940662,Super Built up area 3123(290.14 sq.m.),4.0,6.0,3,7.0,,Relatively New,3123.0,,,0.0,1.0,0.0,0.0,0.0,2,125,780.7620237351655
flat,puri emerald bay,sector 104,2.49,10163.0,2450.063957492867,Super Built up area 2450(227.61 sq.m.),3.0,3.0,3+,14.0,South,Relatively New,2450.0,,,0.0,1.0,0.0,0.0,0.0,0,129,816.6879858309557
flat,ramprastha the edge towers,sector 37d,0.8,8888.0,900.0900090009001,Super Built up area 1380(128.21 sq.m.)Built Up area: 1310 sq.ft. (121.7 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2.0,2.0,3,10.0,South-East,Relatively New,1380.0,1310.0,900.0,0.0,0.0,0.0,0.0,1.0,1,166,450.04500450045003
flat,shreeram apartment ii,sector 4,0.21,4666.0,450.0642948992713,Carpet area: 450 (41.81 sq.m.),1.0,1.0,1,2.0,,Relatively New,,,450.0,0.0,0.0,0.0,0.0,0.0,1,7,450.0642948992713
house,sushant lok 1 builder floors,sector 43,13.0,48148.0,2700.0,Plot area 300(250.84 sq.m.),3.0,3.0,3+,4.0,North,New Property,,2700.0,,0.0,0.0,0.0,1.0,0.0,0,7,900.0
flat,signature the roselia,sector 95,0.41,6194.0,661.9309008718113,Built Up area: 670 (62.25 sq.m.)Carpet area: 569.25 sq.ft. (52.89 sq.m.),2.0,2.0,2,12.0,North,New Property,,670.0,569.25,1.0,0.0,0.0,0.0,0.0,0,90,330.96545043590567
flat,m3m golfestate,sector 65,6.15,18331.0,3354.972451039223,Built Up area: 3355 (311.69 sq.m.)Carpet area: 2200 sq.ft. (204.39 sq.m.),3.0,4.0,2,20.0,North-East,Undefined,,3355.0,2200.0,0.0,0.0,0.0,0.0,0.0,1,34,1118.3241503464076
flat,vatika city,sector 49,3.6,11920.0,3020.1342281879197,Carpet area: 3020 (280.57 sq.m.),4.0,5.0,3,7.0,,Moderately Old,,,3020.0,0.0,1.0,0.0,1.0,0.0,2,15,755.0335570469799
flat,pivotal riddhi siddhi,sector 99,0.72,947.0,7602.956705385428,Carpet area: 706,2.0,2.0,2,12.0,,Relatively New,,,706.0,0.0,0.0,1.0,0.0,0.0,1,31,3801.478352692714
flat,pyramid urban homes 2,sector 86,0.6,8000.0,750.0,Carpet area: 750 (69.68 sq.m.),3.0,2.0,2,2.0,East,New Property,,,750.0,0.0,0.0,0.0,0.0,0.0,1,13,250.0
flat,dlf trinity towers,sector 43,3.8,15510.0,2450.03223726628,Built Up area: 2450 (227.61 sq.m.),3.0,3.0,3+,1.0,South-East,Moderately Old,,2450.0,,0.0,1.0,0.0,1.0,0.0,0,68,816.6774124220933
house,international city by sobha phase 2,sector 109,11.3,25111.0,4500.0,Plot area 500(418.06 sq.m.)Built Up area: 480 sq.yards (401.34 sq.m.)Carpet area: 460 sq.yards (384.62 sq.m.),7.0,5.0,3+,4.0,East,Relatively New,,480.0,460.0,1.0,1.0,0.0,1.0,1.0,1,49,642.8571428571429
flat,dlf regal gardens,sector 90,1.26,7636.0,1650.0785751702465,Super Built up area 1744(162.02 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.),3.0,3.0,2,12.0,North,Relatively New,1744.0,1650.0,,0.0,0.0,0.0,0.0,1.0,1,8,550.0261917234155
flat,shree vardhman victoria,sector 70,1.75,8205.0,2132.845825716027,Super Built up area 1950(181.16 sq.m.)Carpet area: 1161 sq.ft. (107.86 sq.m.),3.0,5.0,3,7.0,,New Property,1950.0,,1161.0,0.0,1.0,0.0,1.0,0.0,1,37,710.948608572009
flat,tulip lemon,sector 69,0.62,12863.0,482.00264324030167,Carpet area: 482 (44.78 sq.m.),2.0,2.0,1,4.0,North-East,Relatively New,,,482.0,0.0,0.0,0.0,0.0,0.0,0,108,241.00132162015083
flat,signature global orchard avenue,sector 93,0.38,6387.0,594.9585094723658,Carpet area: 594.91 (55.27 sq.m.),2.0,2.0,2,7.0,North,Relatively New,,,594.920753,0.0,0.0,0.0,0.0,0.0,1,16,297.4792547361829
flat,dlf regal gardens,sector 90,1.2,6837.0,1755.155770074594,Super Built up area 1755(163.04 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3+,15.0,South-West,Relatively New,1755.0,,1400.0,0.0,0.0,0.0,0.0,0.0,1,118,585.051923358198
house,independent,sector 4,0.61,11111.0,549.0,Plot area 61(5.67 sq.m.),2.0,2.0,2,2.0,South-East,Moderately Old,,61.0,,0.0,0.0,0.0,0.0,1.0,1,14,274.5
flat,ss the leaf,sector 85,2.0,6578.0,3040.4378230465186,Super Built up area 2812(261.24 sq.m.),4.0,5.0,3+,1.0,South-East,Relatively New,2812.0,,,0.0,1.0,1.0,0.0,0.0,1,106,760.1094557616296
flat,vatika city,sector 49,2.1,10418.0,2015.7419850259168,Super Built up area 2015.58(187.25 sq.m.)Built Up area: 1604.25 sq.ft. (149.04 sq.m.),3.0,3.0,3,9.0,South,Moderately Old,2015.58,1604.25,,0.0,0.0,0.0,1.0,0.0,0,132,671.913995008639
house,independent,sector 54,3.75,26042.0,1440.0,Plot area 160(14.86 sq.m.),4.0,4.0,3,3.0,East,Moderately Old,,160.0,,0.0,1.0,0.0,0.0,0.0,0,13,360.0
house,unitech espace,sector 50,11.29,34846.0,3240.0,Plot area 360(301.01 sq.m.),5.0,5.0,3+,2.0,,Moderately Old,,3240.0,,1.0,0.0,0.0,1.0,0.0,1,21,648.0
flat,microtek greenburg,sector 86,1.3,15294.0,850.0065385118347,Carpet area: 850 (78.97 sq.m.),2.0,3.0,3,5.0,North-East,Relatively New,,,850.0,1.0,0.0,0.0,0.0,0.0,0,45,425.00326925591736
house,international city by sobha phase 1,sector 109,6.75,10838.0,6228.0,Plot area 692(578.6 sq.m.),4.0,4.0,3+,2.0,North-East,New Property,,6228.0,,0.0,1.0,0.0,1.0,0.0,1,130,1557.0
flat,czar mahira homes 63a,sector 63a,0.42,7407.0,567.0311867152693,Carpet area: 567 (52.68 sq.m.),3.0,2.0,2,1.0,,Undefined,,,567.0,0.0,0.0,0.0,0.0,0.0,1,0,189.01039557175645
house,independent,sector 105,1.2,10118.0,1186.0,Plot area 1185.51(110.14 sq.m.),3.0,2.0,1,2.0,North-West,Old Property,,1185.51,,0.0,0.0,0.0,0.0,0.0,1,9,395.3333333333333
flat,pioneer urban presidia,sector 62,7.15,16486.0,4337.013223341017,Super Built up area 4337(402.92 sq.m.),4.0,5.0,3+,7.0,East,Relatively New,4337.0,,,1.0,1.0,1.0,0.0,0.0,0,158,1084.2533058352542
flat,bptp astaire gardens,sector 70a,1.6,8658.0,1848.001848001848,Super Built up area 1848(171.68 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),4.0,4.0,3,1.0,,Relatively New,1848.0,1600.0,1400.0,1.0,0.0,0.0,0.0,1.0,1,42,462.000462000462
house,independent,new sector 2,1.0,8795.0,1137.0,Plot area 120(100.34 sq.m.)Built Up area: 120 sq.yards (100.34 sq.m.)Carpet area: 100 sq.yards (83.61 sq.m.),3.0,2.0,2,1.0,North,Old Property,,120.0,100.0,0.0,0.0,0.0,1.0,0.0,1,0,379.0
flat,signature global solera,sector 107,0.5,7751.0,645.0780544445878,Carpet area: 645 (59.92 sq.m.),3.0,2.0,2,6.0,North-East,Relatively New,,,645.0,0.0,0.0,0.0,0.0,1.0,1,49,215.02601814819593
flat,bajrang apartments,sector 6,0.38,4470.0,850.1118568232662,Carpet area: 850 (78.97 sq.m.),2.0,2.0,2,1.0,,Moderately Old,,,850.0,0.0,0.0,0.0,0.0,0.0,1,0,425.0559284116331
flat,ansal heights 86,sector 86,0.74,5441.0,1360.0441095386875,Super Built up area 1360(126.35 sq.m.),2.0,2.0,1,11.0,,Under Construction,1360.0,,,0.0,0.0,0.0,0.0,1.0,1,45,680.0220547693438
flat,dlf the primus,sector 82a,2.25,10714.0,2100.056001493373,Carpet area: 2100 (195.1 sq.m.),3.0,3.0,3+,29.0,East,Relatively New,,,2100.0,0.0,1.0,0.0,0.0,0.0,2,72,700.0186671644577
flat,pareena coban residences,sector 99a,1.35,6761.0,1996.7460434846917,Super Built up area 1997(185.53 sq.m.),3.0,5.0,3,6.0,,New Property,1997.0,,,0.0,1.0,0.0,0.0,1.0,1,60,665.5820144948972
house,independent,sector 56,4.0,26613.0,1503.0,Plot area 167(139.63 sq.m.),4.0,4.0,3+,2.0,,Relatively New,,1503.0,,0.0,0.0,0.0,0.0,0.0,0,24,375.75
flat,the lions cghs,sector 56,2.05,7884.0,2600.202942668696,Built Up area: 2600 (241.55 sq.m.)Carpet area: 2400 sq.ft. (222.97 sq.m.),4.0,4.0,3+,7.0,West,Old Property,,2600.0,2400.0,0.0,0.0,1.0,0.0,0.0,0,120,650.050735667174
flat,kiran residency,sector 56,1.55,7750.0,2000.0,Super Built up area 2000(185.81 sq.m.),3.0,3.0,3,5.0,North,Old Property,2000.0,,,0.0,1.0,0.0,0.0,0.0,0,52,666.6666666666666
flat,shree vardhman flora,sector 90,0.7,5177.0,1352.1344407958277,Super Built up area 1352(125.6 sq.m.),2.0,2.0,3,9.0,East,New Property,1352.0,,,1.0,0.0,0.0,0.0,0.0,1,97,676.0672203979138
flat,pareena mi casa,sector 68,1.1,9020.0,1219.5121951219512,Super Built up area 1245(115.66 sq.m.)Carpet area: 1225 sq.ft. (113.81 sq.m.),2.0,2.0,3,13.0,East,New Property,1245.0,,1225.0,0.0,0.0,0.0,0.0,0.0,1,106,609.7560975609756
flat,dlf new town heights,sector 90,2.0,7334.0,2727.024815925825,Super Built up area 2727(253.35 sq.m.),4.0,4.0,3+,20.0,East,Moderately Old,2727.0,,,0.0,1.0,0.0,0.0,1.0,1,49,681.7562039814562
flat,tulip violet,sector 69,1.68,8358.0,2010.0502512562816,Super Built up area 2010(186.74 sq.m.),4.0,4.0,2,7.0,North,Relatively New,2010.0,,,0.0,0.0,0.0,0.0,0.0,1,127,502.5125628140704
flat,ireo the corridors,sector 67a,1.7,9843.0,1727.1157167530223,Super Built up area 1727(160.44 sq.m.)Carpet area: 1017 sq.ft. (94.48 sq.m.),3.0,3.0,2,10.0,North-East,New Property,1727.0,,1017.0,0.0,1.0,0.0,0.0,1.0,0,44,575.7052389176741
flat,puri emerald bay,sector 104,2.65,15007.0,1765.842606783501,Super Built up area 2450(227.61 sq.m.)Carpet area: 1765.73 sq.ft. (164.04 sq.m.),3.0,4.0,3,15.0,North-East,Relatively New,2450.0,,1765.73,0.0,1.0,0.0,0.0,0.0,0,174,588.614202261167
flat,m3m sierra 68,sector 68,1.05,8536.0,1230.0843486410497,Super Built up area 1230(114.27 sq.m.)Built Up area: 1200 sq.ft. (111.48 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,2,11.0,North-East,New Property,1230.0,1200.0,1000.0,0.0,0.0,0.0,0.0,0.0,0,127,615.0421743205249
flat,ats triumph,sector 104,2.62,8317.0,3150.174341709751,Super Built up area 3150(292.64 sq.m.),4.0,4.0,3+,14.0,North,Relatively New,3150.0,,,0.0,1.0,0.0,0.0,0.0,1,174,787.5435854274377
flat,la vida by tata housing,sector 113,1.32,10344.0,1276.1020881670534,Super Built up area 1276(118.54 sq.m.)Built Up area: 1199 sq.ft. (111.39 sq.m.)Carpet area: 1099 sq.ft. (102.1 sq.m.),2.0,2.0,2,3.0,North-East,Relatively New,1276.0,1199.0,1099.0,0.0,0.0,0.0,0.0,0.0,1,49,638.0510440835267
flat,sare homes,sector 92,0.82,5384.0,1523.0312035661216,Super Built up area 1523(141.49 sq.m.)Built Up area: 1221.18 sq.ft. (113.45 sq.m.),3.0,3.0,3+,12.0,West,Relatively New,1523.0,1221.18,,0.0,0.0,0.0,0.0,0.0,1,114,507.6770678553739
flat,godrej nature plus,sector 33,1.9,9849.0,1929.1298608995835,Carpet area: 1929 (179.21 sq.m.),3.0,3.0,3+,14.0,,New Property,,,1929.0,0.0,1.0,0.0,0.0,0.0,1,96,643.0432869665278
flat,aipl club residences,sector 70a,1.27,9777.0,1298.96696328117,Carpet area: 1304 (121.15 sq.m.),2.0,2.0,3+,24.0,North-West,Relatively New,,,1304.0,0.0,0.0,0.0,0.0,1.0,0,113,649.483481640585
flat,dlf new town heights,sector 90,1.25,6502.0,1922.4853891110429,Super Built up area 1930(179.3 sq.m.)Built Up area: 1929 sq.ft. (179.21 sq.m.)Carpet area: 1928 sq.ft. (179.12 sq.m.),3.0,3.0,3+,5.0,North,Relatively New,1930.0,1929.0,1928.0,0.0,1.0,0.0,1.0,0.0,1,127,640.8284630370143
flat,ansal housing highland park,sector 103,1.1,6242.0,1762.255687279718,Super Built up area 1762(163.7 sq.m.)Built Up area: 1500 sq.ft. (139.35 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),3.0,3.0,3+,7.0,North-East,New Property,1762.0,1500.0,1300.0,0.0,0.0,0.0,0.0,0.0,1,87,587.4185624265726
flat,ats kocoon,sector 109,1.6,9169.0,1745.0103609990183,Super Built up area 1745(162.12 sq.m.)Built Up area: 1550 sq.ft. (144 sq.m.),3.0,3.0,3,10.0,North,Relatively New,1745.0,1550.0,,0.0,0.0,0.0,0.0,0.0,1,86,581.6701203330061
flat,eldeco accolade,sohna road,0.73,5775.0,1264.069264069264,Super Built up area 1264(117.43 sq.m.)Carpet area: 730 sq.ft. (67.82 sq.m.),2.0,2.0,3,5.0,West,Relatively New,1264.0,,730.0,0.0,0.0,0.0,1.0,0.0,1,33,632.034632034632
house,signature global city 92,sector 92,0.75,7821.0,959.0,Built Up area: 959 (89.09 sq.m.),2.0,2.0,3,1.0,,Undefined,,959.0,,0.0,0.0,0.0,0.0,0.0,1,46,479.5
flat,indiabulls centrum park,sector 103,2.36,9182.0,2570.246133739926,Super Built up area 2875(267.1 sq.m.)Carpet area: 2570 sq.ft. (238.76 sq.m.),4.0,6.0,3+,8.0,East,Relatively New,2875.0,,2570.0,0.0,1.0,0.0,0.0,0.0,0,159,642.5615334349815
flat,breez global heights,sohna road,0.39,4105.0,950.0609013398296,Super Built up area 950(88.26 sq.m.)Built Up area: 720 sq.ft. (66.89 sq.m.)Carpet area: 610 sq.ft. (56.67 sq.m.),2.0,2.0,2,3.0,,Relatively New,950.0,720.0,610.0,0.0,0.0,0.0,0.0,0.0,1,0,475.0304506699148
flat,unitech sunbreeze,sector 69,1.0,5476.0,1826.1504747991237,Built Up area: 1826 (169.64 sq.m.),4.0,3.0,0,0.0,,Undefined,,1826.0,,0.0,0.0,0.0,0.0,0.0,1,0,456.5376186997809
flat,ats triumph,sector 104,2.63,9563.0,2750.182996967478,Super Built up area 3150(292.64 sq.m.)Carpet area: 2750 sq.ft. (255.48 sq.m.),4.0,4.0,3+,21.0,North,Relatively New,3150.0,,2750.0,0.0,1.0,0.0,0.0,0.0,0,161,687.5457492418695
flat,emaar palm gardens,sector 83,1.38,8023.0,1720.054842328306,Super Built up area 1720(159.79 sq.m.)Built Up area: 1350 sq.ft. (125.42 sq.m.)Carpet area: 1150 sq.ft. (106.84 sq.m.),3.0,3.0,3,5.0,South-West,Relatively New,1720.0,1350.0,1150.0,0.0,1.0,0.0,0.0,0.0,0,8,573.3516141094353
house,unitech uniworld resorts,sector 33,9.5,19333.0,4914.0,Plot area 546(50.73 sq.m.),6.0,6.0,3+,3.0,North-East,Moderately Old,,546.0,,0.0,0.0,0.0,0.0,0.0,0,40,819.0
flat,ansal housing highland park,sector 103,0.8,5878.0,1361.007145287513,Built Up area: 1361 (126.44 sq.m.)Carpet area: 1300 sq.ft. (120.77 sq.m.),2.0,2.0,2,9.0,South-East,Undefined,,1361.0,1300.0,0.0,0.0,0.0,0.0,0.0,1,0,680.5035726437565
flat,emaar the palm drive,sector 66,3.9,18636.0,2092.723760463619,Built Up area: 2200 (204.39 sq.m.),3.0,4.0,3,2.0,,Relatively New,,2200.0,,0.0,0.0,0.0,0.0,0.0,1,0,697.5745868212063
flat,bestech park view ananda,sector 81,1.4,7734.0,1810.1887768295835,Super Built up area 1810(168.15 sq.m.)Carpet area: 1180 sq.ft. (109.63 sq.m.),3.0,3.0,3+,6.0,North-West,Relatively New,1810.0,,1180.0,0.0,0.0,0.0,0.0,0.0,1,95,603.3962589431945
flat,pyramid urban homes 2,sector 86,0.43,8582.0,501.0487065951992,Carpet area: 501 (46.54 sq.m.),2.0,2.0,1,6.0,North-East,New Property,,,501.0,0.0,0.0,0.0,0.0,1.0,1,72,250.5243532975996
flat,indiabulls centrum park,sector 103,1.05,5861.0,1791.5031564579424,Built Up area: 1365 (126.81 sq.m.)Carpet area: 900 sq.ft. (83.61 sq.m.),2.0,2.0,3,1.0,West,Relatively New,,1365.0,900.0,0.0,0.0,0.0,0.0,0.0,0,51,895.7515782289712
flat,signature global park,sohna road,0.91,6289.0,1446.970901574177,Carpet area: 1439 (133.69 sq.m.),3.0,3.0,3,1.0,West,Relatively New,,,1439.0,0.0,0.0,0.0,1.0,0.0,1,165,482.32363385805905
flat,dlf the skycourt,sector 86,1.58,8190.0,1929.1819291819293,Super Built up area 1929(179.21 sq.m.)Built Up area: 1750 sq.ft. (162.58 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3.0,3.0,1,16.0,North,Relatively New,1929.0,1750.0,1450.0,0.0,0.0,0.0,1.0,0.0,0,152,643.0606430606431
house,central park flower valley,sector 33,1.15,9350.0,1230.0,Plot area 1737(161.37 sq.m.)Built Up area: 1400 sq.ft. (130.06 sq.m.)Carpet area: 1230 sq.ft. (114.27 sq.m.),2.0,2.0,3,2.0,North,Relatively New,,1400.0,1230.0,1.0,0.0,0.0,0.0,0.0,0,71,615.0
flat,ss the leaf,sector 85,1.09,6666.0,1635.163516351635,Super Built up area 1640(152.36 sq.m.)Built Up area: 1638 sq.ft. (152.18 sq.m.)Carpet area: 1635 sq.ft. (151.9 sq.m.),2.0,2.0,3,9.0,South-West,Relatively New,1640.0,1638.0,1635.0,0.0,0.0,1.0,0.0,0.0,1,174,817.5817581758175
flat,supertech araville,sector 79,0.9,6950.0,1294.9640287769785,Built Up area: 1295 (120.31 sq.m.),2.0,2.0,0,12.0,,Undefined,,1295.0,,0.0,0.0,0.0,0.0,0.0,1,0,647.4820143884892
flat,godrej aria,sector 79,1.1,11482.0,958.0212506531964,Super Built up area 89,2.0,2.0,3,9.0,,New Property,89.0,,,0.0,0.0,0.0,0.0,0.0,1,62,479.0106253265982
flat,ss the leaf,sector 85,1.09,6661.0,1636.3909322924485,Super Built up area 1640(152.36 sq.m.)Built Up area: 1475 sq.ft. (137.03 sq.m.)Carpet area: 1350 sq.ft. (125.42 sq.m.),2.0,2.0,3,5.0,North-East,Relatively New,1640.0,1475.0,1350.0,0.0,0.0,0.0,0.0,0.0,1,49,818.1954661462242
flat,tulip violet,sector 69,1.36,8618.0,1578.0923648178234,Super Built up area 1578(146.6 sq.m.)Carpet area: 1039 sq.ft. (96.53 sq.m.),3.0,3.0,1,12.0,West,Relatively New,1578.0,,1039.0,0.0,0.0,0.0,1.0,0.0,1,95,526.0307882726078
